1 0:0:2
2 0:0:2
3 0:0:2
4 0:0:2
5 0:0:2
6 0:0:2
7 0:0:2
8 0:0:2
9 0:0:2
10 0:0:2
11 0:0:2
12 0:0:2
13 0:0:2
14 0:0:2
15 0:0:2
16 0:0:2
17 0:0:2
18 0:0:2
19 0:0:3
20 0:0:3
21 0:0:3
22 0:0:3
23 0:0:3
24 0:0:3
25 0:0:3
26 0:0:3
27 0:0:3
28 0:0:3
29 0:0:3
30 0:0:3
31 0:0:3
32 0:0:3
33 0:0:3
34 0:0:3
35 0:0:3
36 0:0:4
37 0:0:4
38 0:0:4
39 0:0:4
40 0:0:4
41 0:0:4
42 0:0:4
43 0:0:4
44 0:0:4
45 0:0:4
46 0:0:4
47 0:0:4
48 0:0:4
49 0:0:4
50 0:0:4
51 0:0:4
52 0:0:5
53 0:0:5
54 0:0:5
55 0:0:5
56 0:0:5
57 0:0:5
58 0:0:5
59 0:0:5
60 0:0:5
61 0:0:5
62 0:0:5
63 0:0:5
64 0:0:5
65 0:0:5
66 0:0:5
67 0:0:5
68 0:0:5
69 0:0:6
70 0:0:6
71 0:0:6
72 0:0:6
73 0:0:6
74 0:0:6
75 0:0:6
76 0:0:6
77 0:0:6
78 0:0:6
79 0:0:6
80 0:0:6
81 0:0:6
82 0:0:6
83 0:0:6
84 0:0:6
85 0:0:6
86 0:0:7
87 0:0:7
88 0:0:7
89 0:0:7
90 0:0:7
91 0:0:7
92 0:0:7
93 0:0:7
94 0:0:7
95 0:0:7
96 0:0:7
97 0:0:7
98 0:0:7
99 0:0:7
100 0:0:7
101 0:0:7
102 0:0:7
103 0:0:8
104 0:0:8
105 0:0:8
106 0:0:8
107 0:0:8
108 0:0:8
109 0:0:8
110 0:0:8
111 0:0:8
112 0:0:8
113 0:0:8
114 0:0:8
115 0:0:8
116 0:0:8
117 0:0:8
118 0:0:8
119 0:0:9
120 0:0:9
121 0:0:9
122 0:0:9
123 0:0:9
124 0:0:9
125 0:0:9
126 0:0:9
127 0:0:9
128 0:0:9
129 0:0:9
130 0:0:9
131 0:0:9
132 0:0:9
133 0:0:9
134 0:0:9
135 0:0:10
136 0:0:10
137 0:0:10
138 0:0:10
139 0:0:10
140 0:0:10
141 0:0:10
142 0:0:10
143 0:0:10
144 0:0:10
145 0:0:10
146 0:0:10
147 0:0:11
148 0:0:11
149 0:0:11
150 0:0:11
151 0:0:11
152 0:0:11
153 0:0:11
154 0:0:11
155 0:0:11
156 0:0:11
157 0:0:11
158 0:0:11
159 0:0:11
160 0:0:11
161 0:0:11
162 0:0:11
163 0:0:12
164 0:0:12
165 0:0:12
166 0:0:12
167 0:0:12
168 0:0:12
169 0:0:12
170 0:0:12
171 0:0:12
172 0:0:12
173 0:0:12
174 0:0:12
175 0:0:12
176 0:0:12
177 0:0:12
178 0:0:12
179 0:0:13
180 0:0:13
181 0:0:13
182 0:0:13
183 0:0:13
184 0:0:13
185 0:0:13
186 0:0:13
187 0:0:13
188 0:0:13
189 0:0:13
190 0:0:13
191 0:0:13
192 0:0:13
193 0:0:13
194 0:0:13
195 0:0:13
196 0:0:14
197 0:0:14
198 0:0:14
199 0:0:14
200 0:0:14
201 0:0:14
202 0:0:14
203 0:0:14
204 0:0:14
205 0:0:14
206 0:0:14
207 0:0:14
208 0:0:14
209 0:0:14
210 0:0:14
211 0:0:14
212 0:0:15
213 0:0:15
214 0:0:15
215 0:0:15
216 0:0:15
217 0:0:15
218 0:0:15
219 0:0:15
220 0:0:15
221 0:0:15
222 0:0:15
223 0:0:15
224 0:0:15
225 0:0:15
226 0:0:15
227 0:0:16
228 0:0:16
229 0:0:16
230 0:0:16
231 0:0:16
232 0:0:16
233 0:0:16
234 0:0:16
235 0:0:16
236 0:0:16
237 0:0:16
238 0:0:16
239 0:0:16
240 0:0:16
241 0:0:16
242 0:0:16
243 0:0:16
244 0:0:17
245 0:0:17
246 0:0:17
247 0:0:17
248 0:0:17
249 0:0:17
250 0:0:17
251 0:0:17
252 0:0:17
253 0:0:17
254 0:0:17
255 0:0:17
256 0:0:17
257 0:0:17
258 0:0:17
259 0:0:17
260 0:0:18
261 0:0:18
262 0:0:18
263 0:0:18
264 0:0:18
265 0:0:18
266 0:0:18
267 0:0:18
268 0:0:18
269 0:0:18
270 0:0:18
271 0:0:18
272 0:0:18
273 0:0:18
274 0:0:18
275 0:0:18
276 0:0:18
277 0:0:19
278 0:0:19
279 0:0:19
280 0:0:19
281 0:0:19
282 0:0:19
283 0:0:19
284 0:0:19
285 0:0:19
286 0:0:19
287 0:0:19
288 0:0:19
289 0:0:19
290 0:0:19
291 0:0:19
292 0:0:19
293 0:0:20
294 0:0:20
295 0:0:20
296 0:0:20
297 0:0:20
298 0:0:20
299 0:0:20
300 0:0:20
301 0:0:20
302 0:0:20
303 0:0:20
304 0:0:20
305 0:0:20
306 0:0:20
307 0:0:20
308 0:0:20
309 0:0:20
310 0:0:21
311 0:0:21
312 0:0:21
313 0:0:21
314 0:0:21
315 0:0:21
316 0:0:21
317 0:0:21
318 0:0:21
319 0:0:21
320 0:0:21
321 0:0:21
322 0:0:21
323 0:0:21
324 0:0:21
325 0:0:22
326 0:0:22
327 0:0:22
328 0:0:22
329 0:0:22
330 0:0:22
331 0:0:22
332 0:0:22
333 0:0:22
334 0:0:22
335 0:0:22
336 0:0:22
337 0:0:22
338 0:0:22
339 0:0:22
340 0:0:22
341 0:0:23
342 0:0:23
343 0:0:23
344 0:0:23
345 0:0:23
346 0:0:23
347 0:0:23
348 0:0:23
349 0:0:23
350 0:0:23
351 0:0:23
352 0:0:23
353 0:0:23
354 0:0:23
355 0:0:23
356 0:0:23
357 0:0:24
358 0:0:24
359 0:0:24
360 0:0:24
361 0:0:24
362 0:0:24
363 0:0:24
364 0:0:24
365 0:0:24
366 0:0:24
367 0:0:24
368 0:0:24
369 0:0:24
370 0:0:24
371 0:0:24
372 0:0:25
373 0:0:25
374 0:0:25
375 0:0:25
376 0:0:25
377 0:0:25
378 0:0:25
379 0:0:25
380 0:0:25
381 0:0:25
382 0:0:25
383 0:0:25
384 0:0:25
385 0:0:25
386 0:0:25
387 0:0:26
388 0:0:26
389 0:0:26
390 0:0:26
391 0:0:26
392 0:0:26
393 0:0:26
394 0:0:26
395 0:0:26
396 0:0:26
397 0:0:26
398 0:0:26
399 0:0:26
400 0:0:26
401 0:0:26
402 0:0:27
403 0:0:27
404 0:0:27
405 0:0:27
406 0:0:27
407 0:0:27
408 0:0:27
409 0:0:27
410 0:0:27
411 0:0:27
412 0:0:27
413 0:0:27
414 0:0:27
415 0:0:27
416 0:0:27
417 0:0:27
418 0:0:28
419 0:0:28
420 0:0:28
421 0:0:28
422 0:0:28
423 0:0:28
424 0:0:28
425 0:0:28
426 0:0:28
427 0:0:28
428 0:0:28
429 0:0:28
430 0:0:28
431 0:0:28
432 0:0:28
433 0:0:28
434 0:0:29
435 0:0:29
436 0:0:29
437 0:0:29
438 0:0:29
439 0:0:29
440 0:0:29
441 0:0:29
442 0:0:29
443 0:0:29
444 0:0:29
445 0:0:29
446 0:0:29
447 0:0:29
448 0:0:29
449 0:0:29
450 0:0:30
451 0:0:30
452 0:0:30
453 0:0:30
454 0:0:30
455 0:0:30
456 0:0:30
457 0:0:30
458 0:0:30
459 0:0:30
460 0:0:30
461 0:0:30
462 0:0:30
463 0:0:30
464 0:0:30
465 0:0:30
466 0:0:30
467 0:0:31
468 0:0:31
469 0:0:31
470 0:0:31
471 0:0:31
472 0:0:31
473 0:0:31
474 0:0:31
475 0:0:31
476 0:0:31
477 0:0:31
478 0:0:31
479 0:0:31
480 0:0:31
481 0:0:31
482 0:0:31
483 0:0:31
484 0:0:31
485 0:0:32
486 0:0:32
487 0:0:32
488 0:0:32
489 0:0:32
490 0:0:32
491 0:0:32
492 0:0:32
493 0:0:32
494 0:0:32
495 0:0:32
496 0:0:32
497 0:0:32
498 0:0:32
499 0:0:32
500 0:0:32
501 0:0:33
502 0:0:33
503 0:0:33
504 0:0:33
505 0:0:33
506 0:0:33
507 0:0:33
508 0:0:33
509 0:0:33
510 0:0:33
511 0:0:33
512 0:0:33
513 0:0:33
514 0:0:33
515 0:0:33
516 0:0:33
517 0:0:33
518 0:0:33
519 0:0:34
520 0:0:34
521 0:0:34
522 0:0:34
523 0:0:34
524 0:0:34
525 0:0:34
526 0:0:34
527 0:0:34
528 0:0:34
529 0:0:34
530 0:0:34
531 0:0:34
532 0:0:34
533 0:0:34
534 0:0:34
535 0:0:35
536 0:0:35
537 0:0:35
538 0:0:35
539 0:0:35
540 0:0:35
541 0:0:35
542 0:0:35
543 0:0:35
544 0:0:35
545 0:0:35
546 0:0:35
547 0:0:35
548 0:0:35
