blind_id,status,n_input,thickness_raw,length_raw,ropelength_estimate,extent_core,tail_v2_exponent,tail_v2_fit_r2,tail_velocity_exponent,tail_mu_amp_log_slope,tail_mu_amp_fit_r2,tail_mu_poisson_log_slope,tail_mu_poisson_fit_r2,tail_mu_phi_log_slope,tail_mu_phi_fit_r2,tail_mu_amp_norm_median,tail_mu_poisson_norm_median,tail_mu_phi_norm_median,tail_poisson_to_amp_ratio,tail_phi_to_amp_ratio,tail_poisson_to_phi_ratio,tail_poisson_positive_fraction,tail_anisotropy_median,tail_beltrami_misalignment_median,poisson_identity_rel_rms_max,divergence_rms_norm_max,mu_amp_phys_m3_s2,mu_poisson_phys_m3_s2,mu_phi_phys_m3_s2,mass_amp_kg,mass_poisson_kg,mass_phi_kg,thickness_limiter,thickness_local_raw,thickness_nonlocal_raw,monopole_1_over_r,v2_exponent_abs_error,monopole_plateau,pressure_poisson_monopole,pressure_phi_closure,tail_isotropy,beltrami_closure,overall,source_name
K_E35267BA16F5,OK,300,0.2094557366991767,30.724802206939277,146.68875959729223,11.701238807615972,6.000592643858229,0.999999999194368,3.0002963219291146,-5.000592643858231,0.9999999988399356,-5.001085621356752,0.9999999961628436,-5.00083084860331,0.9999999975795372,2.5251487513886123e-08,1.5153909095930536e-07,1.515218916733697e-07,6.001194617781311,6.000513498068019,1.0001135102376677,1.0,0.4415288118017558,0.9974343400859048,1.4074244352942192e-16,1.2381395363359758e-19,1.6805853526632503e-09,1.0085519773124809e-08,1.0084375093311236e-08,25.17994924805973,151.10977590346266,151.0926253436501,curvature,0.2094557366991767,0.4999687480281551,FAIL,5.000592643858229,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_7.1_final
K_80115DEE62C2,OK,300,0.2062159086721122,31.947841601189463,154.92423357107342,11.4762439900928,6.029721443806946,0.9999982549019866,3.014860721903473,-5.029721443806944,0.9999974920081296,-5.040965331206807,0.9999950962475562,-5.040703465900958,0.999995152655508,2.1470865341705718e-09,1.2940574708978496e-08,1.2939054765541294e-08,6.027039200810549,6.026331291085901,1.0001174694337989,1.0,0.4651081434042851,0.9873138270183496,1.529000829945205e-16,1.1635313010783955e-19,1.4289701461124942e-10,8.61245908740798e-10,8.611447505545314e-10,2.1410037698522606,12.90391364998274,12.902398012593554,curvature,0.2062159086721122,0.4999917666804035,FAIL,5.029721443806946,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_7.2_final
K_618679E87B08,OK,300,0.2006076328667902,31.983990898138345,159.4355630494714,12.872510986383448,6.041143935437679,0.9999973640842896,3.02057196771884,-5.041143935437679,0.999996214605118,-5.054674886505365,0.9999934292780266,-5.054465720213683,0.9999934814852228,4.582568216004159e-09,2.767048659698029e-08,2.7667898287166838e-08,6.038205061594914,6.037640245166341,1.000093549202277,1.0,0.4960252808946586,0.9982601755281272,1.4265878698014138e-16,7.647512854145874e-20,3.049878553555174e-10,1.8415792119326622e-09,1.8414069497814421e-09,4.569585654758063,27.59209522995164,27.589514252902067,curvature,0.2006076328667902,0.4999888235344839,FAIL,5.041143935437679,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_7.3_final
K_45123D0A11E0,OK,300,0.1860633876166147,32.154508342207386,172.81480657797135,12.989790817481005,6.113361029016233,0.9999801173964736,3.0566805145081166,-5.11336102901624,0.9999715804812952,-5.150103721108139,0.9999516228223668,-5.149897785031616,0.9999517577913192,7.379171747465233e-10,4.504286260895499e-09,4.503872134097198e-09,6.104053971155684,6.103492760748238,1.0000919490576046,1.0,0.4218552476597494,0.982164031417244,1.501385877540853e-16,7.717378345096015e-20,4.9111276897081425e-11,2.9977788477215627e-10,2.997503230124386e-10,0.7358266319626243,4.491525474913569,4.491112521349635,curvature,0.1860633876166147,0.4999989224856718,FAIL,5.113361029016233,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_7.4_final
K_3719FE6CF7F3,OK,300,0.1890282107997773,37.464049701372375,198.1929022279912,12.870863781940606,6.000430050070343,0.999999999605546,3.000215025035172,-5.00043005007034,0.9999999994320026,-5.000807266724262,0.999999998022974,-5.000596091314321,0.9999999988529916,2.993987771993687e-08,1.7966742822514888e-07,1.7965055565263912e-07,6.000940615248703,6.000377066771064,1.000093918843994,1.0,0.4485542627430673,0.9999817929671204,1.454001610307822e-16,1.2373622618486133e-19,1.9926160757454387e-09,1.1957570739538288e-08,1.1956447803782283e-08,29.855057095806885,179.1584246967965,179.14159992482035,curvature,0.1890282107997773,0.4999910967713459,FAIL,5.000430050070343,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_8.17_final
K_7FCE20C0D942,OK,300,0.1938827907006725,37.489657186385145,193.3624797275785,10.388528772774754,5.999108887198234,0.9999999988180224,2.999554443599117,-4.999108887198238,0.9999999982978508,-4.999156117385921,0.9999999986462228,-4.998827985627054,0.9999999971446968,7.184902486795775e-08,4.310975388620142e-07,4.31035106225575e-07,6.000047177456813,5.999178235441888,1.000144843507031,1.0,0.4527426787723607,0.9999743842892016,1.4389543710241003e-16,2.6583702147419404e-19,4.781833891164879e-09,2.869122894175116e-08,2.8687073805374733e-08,71.64547429940038,429.8762258476719,429.81397008487386,curvature,0.1938827907006725,0.4999908973757263,FAIL,4.999108887198234,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_8.18_final
K_01EF1A6D0EDD,OK,300,0.1677725687975819,36.86346634710636,219.7228462990409,15.922582395955052,6.036517218489899,0.9999978190464092,3.018258609244949,-5.036517218489907,0.9999968670154576,-5.048816283605038,0.9999944280168468,-5.048672346920797,0.9999944625965062,1.990664874346725e-09,1.2010834462969969e-08,1.2010085026472756e-08,6.033579342133895,6.033202866662374,1.0000624005987933,1.0,0.4746423087224181,0.9882072382464572,1.3984078505126292e-16,5.808719197906117e-20,1.3248654076511779e-10,7.99368055471195e-10,7.993181775382902e-10,1.9850252575568648,11.976807387609114,11.976060074289292,curvature,0.1677725687975819,0.4999883972037953,FAIL,5.036517218489899,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_8.1_final
K_8DC4886E5889,OK,300,0.23173952190427,40.22573722922601,173.5816873128917,11.595726217381278,5.99948277652669,0.9999999998363902,2.999741388263345,-4.999482776526686,0.9999999997643938,-4.999652096513442,0.9999999999745895,-4.99938820635951,0.9999999998082028,8.256044964943778e-08,4.953773341126378e-07,4.953197076076668e-07,6.000177278782678,5.999479287126677,1.0001163420394663,1.0,0.4365396734717099,0.999124535456577,1.4246803769608642e-16,2.2141653724996564e-19,5.494721145193389e-09,3.296930096863611e-08,3.296546569912471e-08,82.32655327440166,493.9739143975565,493.91645115030366,curvature,0.23173952190427,0.4999947847211122,FAIL,4.99948277652669,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_9.1_final
K_F596C587BC92,OK,300,0.1797352142988684,40.51308310835516,225.40426074207664,15.033128402798182,6.012792037964447,0.999999725355426,3.0063960189822234,-5.012792037964447,0.9999996048482024,-5.017271521042016,0.9999992753338948,-5.017114816377015,0.9999992887153362,4.399750657235056e-09,2.645137735786485e-08,2.6449547857803163e-08,6.012017366113136,6.011601547080603,1.0000691694266957,1.0,0.4672609690900976,0.998378698942564,1.59039844142173e-16,6.198621695150452e-20,2.928206310956376e-10,1.7604427193031815e-09,1.7603209589116531e-09,4.387286023937156,26.37643976601564,26.374615448985715,curvature,0.1797352142988684,0.4999797544951582,FAIL,5.012792037964447,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_9.2_final
K_022A555CD803,OK,300,0.1746085250030409,40.80091787105556,233.67082374898345,14.78956403893811,6.008814227890475,0.9999996248006152,3.0044071139452373,-5.008814227890468,0.9999994600298506,-5.014248167492495,0.9999985537211536,-5.014086196100777,0.9999985731735682,7.708771177926844e-10,4.630620655589729e-09,4.630289776039737e-09,6.006950457744764,6.006521232979421,1.0000714597932303,1.0,0.4951040721936104,0.9980904457248831,1.6004215215666534e-16,6.237542177125505e-20,5.130489014372808e-11,3.0818593333341215e-10,3.081639120039793e-10,0.7686931984437032,4.617501960256689,4.617172018098967,curvature,0.1746085250030409,0.4999915411880775,FAIL,5.008814227890475,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_9.35_final
K_9F1C7BBCF48D,OK,600,0.0170332954203085,24.525609464812028,1439.8628603347338,137.0039244316659,6.002526102090277,0.9999999848232272,3.0012630510451386,-5.0025261020902825,0.999999978149126,-5.003563110201762,0.9999999538026372,-5.003561211306288,0.999999953844169,2.5599491150026812e-09,1.5365278143358862e-08,1.5365265316465535e-08,6.002181079815239,6.002176069210438,1.0000008347980371,1.0,0.4659381589813947,0.9999205064570325,1.502880549466146e-16,1.193977139555991e-21,1.7037463570694262e-10,1.0226194149206247e-09,1.0226185612406571e-09,2.552696697885061,15.321747822552553,15.321735031998225,curvature,0.0170332954203085,1.4231896357744631,FAIL,5.002526102090277,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_0.2.1_final
K_5338971BFF6D,OK,900,0.0058640353780455,36.427235799517824,6211.974084586625,821.0675704617129,6.012493087660539,0.999999744575756,3.0062465438302697,-5.012493087660545,0.9999996324946424,-5.016653868895604,0.9999993479914666,-5.016653818755884,0.999999347995404,2.366206927143717e-11,1.422414522775889e-10,1.4224144905507042e-10,6.011369954414368,6.011369818225162,1.00000002265527,1.0,0.4612474123728654,0.977629005990084,1.470743726490883e-16,1.512669843673426e-23,1.5748033461162473e-12,9.46672551895442e-12,9.466725304483203e-12,0.0235950338779534,0.1418384777273185,0.1418384745139296,self_distance,0.0201593047402014,0.0058640353780455,FAIL,5.012493087660539,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_0.3.1_final
K_BD5C87299F3E,OK,600,0.024202245761189,48.93813704276776,2022.0494215972883,237.9343375083867,6.015748524015842,0.9999995867169944,3.007874262007921,-5.015748524015851,0.9999994054952804,-5.021047014458192,0.9999989361860496,-5.02104639332421,0.9999989362501422,3.1056655268871825e-10,1.867839960428601e-09,1.867839446130833e-09,6.014298527184743,6.014296871186171,1.00000027534367,1.0,0.4411035133486046,0.9961495465670556,1.4336736611059712e-16,2.543133905581596e-22,2.066941993768729e-11,1.2431206188899567e-10,1.2431202766046574e-10,0.3096867077848957,1.8625483105193903,1.8625477976786449,curvature,0.024202245761189,0.5677235932800675,FAIL,5.015748524015842,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_2.2.1_final
K_6E9B542696F7,OK,600,0.0140030920540483,27.536319371984263,1966.4456439835692,168.30233652356588,7.3683979016072225,0.9997808652762764,3.6841989508036113,-6.368397901607224,0.9997066644315828,-6.487569912746816,0.9997677699069172,-6.487568613302286,0.9997677713202426,9.045540834556404e-12,6.676727523870329e-11,6.676723718803614e-11,7.381236397013907,7.381232190447618,1.0000005699002796,1.0,0.6544495847850289,0.9564318102032948,1.51876833421492e-16,5.07564527402457e-22,6.020161554883901e-13,4.44362355848129e-12,4.443621026060424e-12,0.0090199145301887,0.066578121428184,0.0665780834853156,curvature,0.0140030920540483,0.3572497062710578,FAIL,6.3683979016072225,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_4.2.1_final
K_8A7BC76626D2,OK,600,0.0145185173570187,29.50656560413323,2032.3401404254791,168.7210557946756,6.018786084039351,0.999999424494187,3.0093930420196755,-5.018786084039355,0.9999991723055346,-5.025030046356738,0.9999985368831114,-5.025028824657768,0.999998537029297,5.288339383863558e-10,3.18204984031316e-09,3.182048104814081e-09,6.017105955836776,6.017102674089987,1.000000545403156,1.0,0.4520615129612964,0.7541997541408145,1.4353642715799432e-16,5.638453669980647e-22,3.5195968964386525e-11,2.1177787447705643e-10,2.1177775897279834e-10,0.5273357350491666,3.1730349920899044,3.173033261507549,curvature,0.0145185173570187,0.4611275808409285,FAIL,5.018786084039351,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_5.2.1_final
K_6D78DE897C78,OK,600,0.0167216180348617,34.94766304011459,2089.9689831004707,154.84729878973917,6.001252303297879,0.9999999969328074,3.00062615164894,-5.001252303297888,0.9999999955836112,-5.001714780562389,0.9999999913861009,-5.001713317055522,0.99999999139976,3.032501018980127e-09,1.8198389304335715e-08,1.8198377482471684e-08,6.001115643633351,6.001111745245862,1.000000649610881,1.0,0.4407688591797796,0.9859144318701089,1.447782435192999e-16,1.1076962718733242e-21,2.0182481493939002e-10,1.211174054206179e-09,1.2111732674148459e-09,3.023909847315674,18.146832689663025,18.146820901290717,self_distance,0.0191312106663432,0.0167216180348617,FAIL,5.001252303297879,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_6.2.1_final
K_6041FDFA8F9E,OK,901,0.0207029950802099,40.61492509529232,1961.789824995716,135.21257392541824,6.066620148809604,0.9999932347619191,3.033310074404802,-5.066620148809611,0.9999903007372328,-5.087932457418001,0.999983536745876,-5.087930526974707,0.9999835375114348,2.769927929478345e-10,1.6788682604838402e-09,1.678866826568785e-09,6.061053945183395,6.06104876846006,1.0000008540969612,1.0,0.4306579557412778,0.8483084881749341,1.4704527772198956e-16,5.999156229114682e-22,1.843495478693781e-11,1.1173525544064696e-10,1.1173516000798632e-10,0.2762080635712781,1.674111973400161,1.674110543547433,curvature,0.0207029950802099,0.1334716203815734,FAIL,5.066620148809604,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_6.3.1_final
K_CFB668027E58,OK,899,0.0224693927628943,45.0554514394666,2005.1922148012152,112.1870191695112,6.047226359531628,0.9999965211013216,3.023613179765814,-5.047226359531635,0.9999950060060946,-5.062534458495414,0.9999913987656752,-5.062531637293013,0.9999913995870048,1.175825517296627e-09,7.105739165091363e-09,7.105730331678955e-09,6.0431918346425775,6.04318432212284,1.0000012431392686,1.0,0.4534856690093877,0.7602554933787249,1.431322163906791e-16,1.4287260843682082e-21,7.825579148831261e-11,4.729147601356629e-10,4.729141722374846e-10,1.172494366275304,7.085608380439341,7.085599572052272,self_distance,0.026697920691316,0.0224693927628943,FAIL,5.047226359531628,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_6.3.2_final
K_EE26043CACA9,OK,899,0.0135733996846764,33.43689456357451,2463.4133923959225,171.33234105427655,6.11189144855049,0.9999821866949689,3.055945724275245,-5.111891448550496,0.9999745358490242,-5.146335461600139,0.9999584448115618,-5.146334251708989,0.9999584455620992,2.2810573611558915e-10,1.3921776404351759e-09,1.392176898226787e-09,6.103211888234634,6.103208634443645,1.0000005331279307,1.0,0.5922709901309438,0.8063533028677142,1.4566650217199316e-16,5.150103722444842e-22,1.5181329763781953e-11,9.265487229352431e-11,9.265482289665032e-11,0.2274595053231343,1.3882335569801223,1.3882328168744338,self_distance,0.0190765466427708,0.0135733996846764,FAIL,5.11189144855049,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_6.3.3_final
K_D6EDFA1B8DB1,OK,600,0.0216667366335366,43.12824165253148,1990.527802224536,131.50476498228574,6.1325560495913045,0.9999754898879007,3.0662780247956523,-5.132556049591311,0.9999650089965932,-5.172913469727133,0.999943585094464,-5.172911444451168,0.9999435865263094,1.0758154826995322e-10,6.586645359348465e-10,6.586639426553324e-10,6.122467528372678,6.122462013676865,1.000000900731732,1.0,0.5990815676402601,0.7798044388467903,1.5744028033731638e-16,8.54230598190983e-22,7.159973215039059e-12,4.383670351309477e-11,4.3836664028020447e-11,0.1072767663281401,0.6567985183928617,0.6567979267941275,curvature,0.0216667366335366,0.1584546513541717,FAIL,5.1325560495913045,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_7.2.5_final
K_7B1A65A00864,OK,600,0.0098812078576121,54.11848093148858,5476.909474158831,372.99826137296463,6.01866189734409,0.9999994307889926,3.009330948672045,-5.018661897344089,0.9999991813520122,-5.024872630869593,0.9999985493818008,-5.0248723753567,0.9999985494128272,4.33277607759238e-10,2.6070235578451243e-09,2.607023264602208e-09,6.016981979123613,6.016981302322155,1.000000112481895,1.0,0.4497364524644027,0.7494738692552558,1.4509871782109483e-16,1.0289017185818014e-22,2.8836321061748302e-11,1.7350762417276218e-10,1.735076046562981e-10,0.4320501185404957,2.5996377773363832,2.599637484924233,self_distance,0.0264492491140007,0.0098812078576121,FAIL,5.01866189734409,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_7.2.6_final
K_AF7A1C1F902C,OK,600,0.0203265034304175,39.16213522885869,1926.6538075729543,123.8638582481816,6.005388566328567,0.9999999503450372,3.002694283164284,-5.005388566328557,0.9999999285225118,-5.007230782004301,0.9999998699520882,-5.007228501569763,0.999999870034442,1.460815320573405e-09,8.772024437621778e-09,8.772015542390046e-09,6.0048825570767885,6.004876467852774,1.0000010140465083,1.0,0.4550034704931942,0.92587901618648,1.4508053410591524e-16,1.192531739069645e-21,9.722297862063315e-11,5.838125684660897e-10,5.838119764535933e-10,1.4566767843913695,8.74717301389044,8.747164143859184,curvature,0.0203265034304175,0.1658934868262318,FAIL,5.005388566328567,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_7.2.8_final
K_0AD82E5DD387,OK,600,0.0211232140122453,41.00415349422868,1941.1891329822283,148.7981863474798,6.038741472861077,0.9999975248992926,3.0193707364305387,-5.038741472861074,0.9999964449875388,-5.051741001918681,0.9999936024473144,-5.051739354560402,0.9999936028713744,1.5479220448811595e-11,9.341933070743844e-11,9.341926396338272e-11,6.0351444064232975,6.035140094574654,1.0000007144570924,1.0,0.4840428096911393,0.7377532466176269,1.5000403845482862e-16,6.775992530490085e-22,1.030202721428301e-12,6.2174221917100674e-12,6.217417749631861e-12,0.0154353673258364,0.0931546707776106,0.0931546042226429,curvature,0.0211232140122453,0.0270042696367687,FAIL,5.038741472861077,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_8.2.1_final
K_A4BC4F5443C5,OK,600,0.0266910668950635,51.60040932760987,1933.246412759662,130.9413449157461,6.043607849257863,0.999996637634498,3.0218039246289314,-5.043607849257861,0.9999951721450449,-5.058763293184925,0.999991152145546,-5.058761209956514,0.9999911527642033,1.4448306835351646e-10,8.725665066884377e-10,8.725657089637605e-10,6.039230178538779,6.039224657305833,1.000000914228773,1.0,0.4691837122900972,0.8270377000881732,1.4995786723530272e-16,8.80931751859797e-22,9.615913844649162e-12,5.807271708483408e-11,5.807266399313375e-11,0.1440737432337348,0.8700944980722185,0.8700937026075207,curvature,0.0266910668950635,0.0299953043850207,FAIL,5.043607849257863,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_9.2.20_final
K_F6D2C3B98DE5,OK,600,0.021674805054429,53.177184001719226,2453.410024596876,169.42019157672505,6.020431343287221,0.9999979463143824,3.0102156716436106,-5.020431343287224,0.9999970467057316,-5.032736297607341,0.999992260460814,-5.032735071571001,0.9999922607971284,1.49970436557831e-11,9.020786675848612e-11,9.02078177572296e-11,6.015043286461364,6.01504001906696,1.0000005432041008,1.0,0.4417094698300872,0.9210052774728912,1.449458591800453e-16,4.6341555548918925e-22,9.981119681484309e-13,6.003686693147958e-12,6.003683431922499e-12,0.014954556554971,0.0899523050079852,0.0899522561455508,self_distance,0.0277367072625724,0.021674805054429,FAIL,5.020431343287221,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_9.2.40_final
